reportno,vin,repaircost
1362,1234608378,2201
1363,1234629832,8827
1364,1234640030,16455
1365,1234614095,13408
1366,1234611151,10928
1367,1234634060,5276
1368,1234580056,12003
1369,1234569883,13675
1370,1234641437,17032
1371,1234664158,7512
1372,1234652095,10007
1373,1234620521,18845
1374,1234650934,12280
1375,1234628478,18809
1376,1234653053,10669
1377,1234617798,3854
1378,1234627024,2708
1379,1234649634,17773
1380,1234605618,3335
1381,1234645290,17962
1382,1234596956,19064
1383,1234613582,19666
1384,1234574325,16863
1385,1234598340,5605
1386,1234666585,9105
1387,1234607076,16738
1388,1234628411,2395
1389,1234658448,18524
1390,1234591850,13740
1391,1234621181,3333
1392,1234638882,7625
1393,1234606421,15184
1394,1234609832,19658
1395,1234633196,3766
1396,1234567985,10124
1397,1234590339,3987
1398,1234656466,5630
1399,1234644130,19533
1400,1234655460,16237
1401,1234604680,18625
1402,1234643920,3951
1403,1234602395,5222
1404,1234633904,17468
1405,1234600239,10362
1406,1234617490,17215
1407,1234612134,17283
1408,1234613473,2997
1409,1234589954,19263
1410,1234615992,11954
1411,1234647734,12462
1412,1234655344,11331
1413,1234604050,13948
1414,1234657600,7453
1415,1234624567,14093
1416,1234574954,7183
1417,1234651553,4643
1418,1234608892,3243
1419,1234637223,8126
1420,1234592659,14107
1421,1234585638,6266
1422,1234605336,14906
1423,1234573790,9121
1424,1234614914,2931
1425,1234590905,6427
1426,1234658029,3788
1427,1234666672,6080
1428,1234596603,7328
1429,1234636051,12049
1430,1234648514,10085
1431,1234598304,16161
1432,1234643633,3427
1433,1234649009,3842
1434,1234656285,18278
1435,1234582589,3818
1436,1234619330,13506
1437,1234603157,19159
1438,1234599728,12882
1439,1234579952,11603
1440,1234608085,13962
1441,1234607981,6652
1442,1234622732,6383
1443,1234635577,4550
1444,1234633532,12431
1445,1234654670,11992
1446,1234595065,4638
1447,1234593602,2093
1448,1234602798,5110
1449,1234571650,11239
1450,1234619987,2329
1451,1234642604,14482
1452,1234600713,2343
1453,1234625979,3928
1454,1234619091,15277
1455,1234571046,10527
1456,1234603997,7434
1457,1234664677,6749
1458,1234648717,5080
1459,1234657114,9742
1460,1234588431,10252
1461,1234596553,2594
1462,1234574292,6983
1463,1234589092,15302
1464,1234628811,5977
1465,1234637390,13763
1466,1234574738,15116
1467,1234666347,5496
1468,1234664371,12734
1469,1234587320,2398
1470,1234605037,11617
1471,1234655724,13554
1472,1234602545,9750
1473,1234658736,7601
1474,1234591851,4203
1475,1234578406,11768
1476,1234607186,11375
1477,1234588448,9837
1478,1234629453,6900
1479,1234646278,7335
1480,1234599287,19494
1481,1234581857,2706
1482,1234600511,5404
1483,1234631887,2011
1484,1234592108,9761
1485,1234583636,10404
1486,1234588171,11349
1487,1234650718,10887
1488,1234619237,10182
1489,1234667077,12432
1490,1234655123,12504
1491,1234611899,11399
1492,1234578442,9999
1493,1234594739,18369
1494,1234666124,4651
1495,1234654127,4540
1496,1234615624,12126
1497,1234643644,16027
1498,1234605425,13321
1499,1234665332,13042
1500,1234574905,13383
1501,1234660293,3333
1502,1234595438,12155
1503,1234622309,2689
1504,1234651561,6958
1505,1234625132,3608
1506,1234612255,4395
1507,1234634838,4146
1508,1234648354,10303
1509,1234644941,17132
1510,1234646383,5982
1511,1234643056,16814
1512,1234585080,3534
1513,1234668672,7784
1514,1234635521,19989
1515,1234568642,2541
1516,1234656909,6836
1517,1234620020,14177
1518,1234666943,8758
1519,1234605551,16859
1520,1234576176,17775
1521,1234647434,18567
1522,1234639872,12025
1523,1234658554,10145
1524,1234626520,11023
1525,1234575923,4052
1526,1234633471,15819
1527,1234588611,8050
1528,1234641092,2585
1529,1234636528,3568
1530,1234627513,11567
1531,1234571543,4303
1532,1234636363,5689
1533,1234611943,10855
1534,1234648672,4900
1535,1234660767,18782
1536,1234612083,12380
1537,1234574601,8318
1538,1234610486,12162
1539,1234634230,18712
1540,1234589867,10664
1541,1234584415,5148
1542,1234638361,3742
1543,1234668388,15912
1544,1234580804,6691
1545,1234629829,10924
1546,1234643156,5968
1547,1234616698,7717
1548,1234626456,10052
1549,1234604662,16233
1550,1234581418,15351
1551,1234629206,9000
1552,1234642973,17153
1553,1234633148,10177
1554,1234665170,2627
1555,1234580812,11884
1556,1234610646,7308
1557,1234597148,9463
1558,1234587102,17309
1559,1234661714,9981
1560,1234626038,7186
1561,1234617918,10145
1562,1234659213,7660
1563,1234569069,14483
1564,1234583998,2129
1565,1234627108,19675
1566,1234669676,18650
1567,1234591980,9968
1568,1234612214,13744
1569,1234647250,11917
1570,1234604033,18594
1571,1234578908,9138
1572,1234580155,10490
1573,1234572182,6126
1574,1234626592,3091
1575,1234571220,13268
1576,1234638482,2455
1577,1234641540,3128
1578,1234626190,13824
1579,1234663892,18382
1580,1234646851,18991
1581,1234660395,5127
1582,1234664517,3948
1583,1234647073,2168
1584,1234630304,7737
1585,1234639920,7147
1586,1234666510,5210
1587,1234649643,14720
1588,1234658269,4604
1589,1234651579,8033
1590,1234641354,3951
1591,1234572015,2058
1592,1234577996,2369
1593,1234660403,16912
1594,1234638995,8200
1595,1234631209,2505
1596,1234610934,14014
1597,1234652399,8371
1598,1234599099,8501
1599,1234593138,2183
1600,1234600318,12438
1601,1234665152,3198
1602,1234602185,4875
1603,1234606091,16071
1604,1234662917,11258
1605,1234576389,8519
1606,1234668582,14619
1607,1234618406,18416
1608,1234661300,7517
1609,1234669291,18751
1610,1234568422,18813
1611,1234621854,14250
1612,1234591694,3967
1613,1234591869,9022
1614,1234643662,12506
1615,1234653187,10439
1616,1234615384,14673
1617,1234593077,2923
1618,1234606996,7711
1619,1234656713,16285
1620,1234630141,7754
1621,1234600985,5343
1622,1234598534,9466
1623,1234572300,14721
1624,1234653859,19631
1625,1234669891,17310
1626,1234649156,5220
1627,1234619866,15688
1628,1234657697,9486
1629,1234589614,19196
1630,1234646190,7800
1631,1234668539,7446
1632,1234583554,9993
1633,1234598309,15050
1634,1234650006,10404
1635,1234588069,15778
1636,1234590636,2655
1637,1234593078,14322
1638,1234596511,17369
1639,1234613394,12395
1640,1234635428,5718
1641,1234669025,17747
1642,1234659306,17442
1643,1234621032,15914
1644,1234623985,12896
1645,1234656061,2798
1646,1234636353,2701
1647,1234576403,13619
1648,1234669589,4172
1649,1234641040,6608
1650,1234643476,7735
1651,1234666332,11396
1652,1234628312,8149
1653,1234668624,14723
1654,1234597076,8325
1655,1234610276,8921
1656,1234570993,18868
1657,1234661786,3198
1658,1234635903,3458
1659,1234619644,7170
1660,1234629882,2741
1661,1234604995,11789
1662,1234590312,3016
1663,1234648806,17005
1664,1234605784,5317
1665,1234591920,7220
1666,1234587764,3445
1667,1234663378,3399
1668,1234630261,9124
1669,1234657673,18980
1670,1234624516,9208
1671,1234645036,15629
1672,1234594502,5580
1673,1234589609,14561
1674,1234588797,12869
1675,1234623863,6805
1676,1234575385,15847
1677,1234642032,19550
1678,1234581541,4941
1679,1234619671,12837
1680,1234662297,13451
1681,1234637387,4111
1682,1234650044,2415
1683,1234648645,8744
1684,1234570235,16318
1685,1234665278,10196
1686,1234632969,17411
1687,1234569962,8299
1688,1234587111,5123
1689,1234587243,19546
1690,1234633259,15110
1691,1234639243,13589
1692,1234605839,12294
1693,1234650163,19350
1694,1234652269,9222
1695,1234580791,16603
1696,1234620216,13787
1697,1234661865,2206
1698,1234578460,16595
1699,1234646674,11517
1700,1234583575,19888
1701,1234632528,15890
1702,1234615274,17230
1703,1234593364,15884
1704,1234644575,3991
1705,1234577891,5002
1706,1234609165,7710
1707,1234590057,6172
1708,1234630041,2041
1709,1234614165,17440
1710,1234632069,2888
1711,1234579729,18946
1712,1234603942,12920
1713,1234618236,15131
1714,1234644301,10200
1715,1234625325,5429
1716,1234600021,14313
1717,1234597398,15279
1718,1234620155,2473
1719,1234659329,3016
1720,1234567919,17908
1721,1234580107,17303
1722,1234598867,14219
1723,1234601818,19518
1724,1234597238,18302
1725,1234584028,19929
1726,1234588669,4771
1727,1234585937,18616
1728,1234580322,2040
1729,1234593560,16150
1730,1234641394,13978
1731,1234663550,3643
1732,1234645566,6697
1733,1234625137,4076
1734,1234585750,5430
1735,1234623540,12585
1736,1234614345,7612
1737,1234631023,9373
1738,1234614923,19221
1739,1234630342,18507
1740,1234658253,9531
1741,1234614704,14274
1742,1234573106,6178
1743,1234638124,15358
1744,1234574264,19828
1745,1234647991,5605
1746,1234585805,3885
1747,1234656787,17626
1748,1234591046,2935
1749,1234667113,12342
1750,1234665722,10269
1751,1234594204,8079
1752,1234591647,8963
1753,1234631530,16312
1754,1234601769,10049
1755,1234601027,11227
1756,1234629477,13477
1757,1234610102,6762
1758,1234648848,16092
1759,1234580721,2385
1760,1234584269,3476
1761,1234642945,17698
1762,1234599744,5389
1763,1234572084,20000
1764,1234585223,16466
1765,1234625376,13222
1766,1234657046,2141
1767,1234628605,8599
1768,1234665911,12837
1769,1234624979,3463
1770,1234620512,7978
1771,1234613714,18458
1772,1234585471,8356
1773,1234605865,19627
1774,1234609987,13912
1775,1234584787,3695
1776,1234605755,17385
1777,1234575652,14270
1778,1234591082,8593
1779,1234639696,9066
1780,1234593013,6990
1781,1234626545,9748
1782,1234592595,7598
1783,1234599262,3633
1784,1234649494,14408
1785,1234654206,11299
1786,1234593442,12821
1787,1234666689,9266
1788,1234600546,8181
1789,1234643566,18462
1790,1234594631,5065
1791,1234644713,5800
1792,1234609630,5691
1793,1234580674,15147
1794,1234658269,8147
1795,1234635416,11970
1796,1234652376,18916
1797,1234633273,16214
1798,1234619276,10085
1799,1234585109,5796
1800,1234668051,7882
1801,1234598084,3995
1802,1234625573,11529
1803,1234644643,19551
1804,1234628237,5718
1805,1234606885,9307
1806,1234605863,14757
1807,1234579578,16082
1808,1234624889,15313
1809,1234645208,14457
1810,1234657291,13777
1811,1234613173,18011
1812,1234666216,12497
1813,1234637896,2955
1814,1234668458,16494
1815,1234628112,6260
1816,1234590695,3466
1817,1234586763,13248
1818,1234622654,10177
1819,1234619893,8905
1820,1234632851,15117
1821,1234591824,12014
1822,1234578369,3127
1823,1234646945,13190
1824,1234633159,9779
1825,1234644009,2354
1826,1234666964,11016
1827,1234600268,3089
1828,1234580228,3241
1829,1234642997,16769
1830,1234593872,7454
1831,1234638627,6743
1832,1234648016,6673
1833,1234626202,4689
1834,1234580806,17916
1835,1234635603,18675
1836,1234610283,7389
1837,1234652736,16780
1838,1234571092,5560
1839,1234577271,6060
1840,1234652673,3625
1841,1234601234,10630
1842,1234617119,15687
1843,1234578291,13031
1844,1234636527,3282
1845,1234622604,11259
1846,1234574038,17302
1847,1234570783,3497
1848,1234640786,12844
1849,1234577698,12704
1850,1234623941,9006
1851,1234635128,8835
1852,1234570459,3682
1853,1234655623,2092
1854,1234623784,18950
1855,1234611142,4957
1856,1234630568,14029
1857,1234594368,4698
1858,1234628533,14221
1859,1234580945,14937
1860,1234587299,16433
1861,1234666976,16320
1862,1234600813,7299
1863,1234645243,12688
1864,1234610919,8996
1865,1234658218,5507
1866,1234588283,16488
1867,1234664239,18221
1868,1234619147,6839
1869,1234603096,4486
1870,1234598644,18847
1871,1234659628,10073
1872,1234612680,8523
1873,1234627696,3285
1874,1234641186,2577
1875,1234604877,14490
1876,1234624821,8164
1877,1234631290,6938
1878,1234575613,4431
1879,1234568420,3565
1880,1234600831,8209
1881,1234646103,12526
1882,1234604287,11484
1883,1234618560,5533
1884,1234669704,15988
1885,1234628165,18249
1886,1234654735,14150
1887,1234657703,11008
1888,1234643720,15777
1889,1234597685,7112
1890,1234650602,4362
1891,1234619418,12412
1892,1234574397,16179
1893,1234582005,15459
1894,1234584050,5117
1895,1234627019,10851
1896,1234573588,15122
1897,1234617089,16962
1898,1234612288,4240
1899,1234620211,2262
1900,1234627169,15221
1901,1234634572,7697
1902,1234636018,6992
1903,1234588390,16915
1904,1234634803,17326
1905,1234593280,9927
1906,1234657113,8496
1907,1234629891,10923
1908,1234618056,14937
1909,1234644430,8294
1910,1234658216,4409
1911,1234619035,15382
1912,1234643063,5451
1913,1234628826,18539
1914,1234583640,2575
1915,1234654450,9483
1916,1234662024,9593
1917,1234569696,10687
1918,1234623800,2856
1919,1234656311,9499
1920,1234660189,10528
1921,1234591406,8493
1922,1234605644,15208
1923,1234596338,17614
1924,1234594579,6780
1925,1234640453,7686
1926,1234644545,9798
1927,1234609003,17349
1928,1234580734,10242
1929,1234583183,17838
1930,1234646492,12253
1931,1234604324,4895
1932,1234598440,7631
1933,1234585139,8442
1934,1234631920,8125
1935,1234587076,15658
1936,1234664297,8647
1937,1234575004,19235
1938,1234611764,5027
1939,1234648973,14858
1940,1234659391,7443
1941,1234569138,3507
1942,1234579662,5823
1943,1234609735,17096
1944,1234611494,10658
1945,1234624961,3239
1946,1234665881,2156
1947,1234578269,6796
1948,1234657793,18117
1949,1234657612,8049
1950,1234604451,8909
1951,1234584170,13290
1952,1234573952,17350
1953,1234627793,15143
1954,1234663527,8053
1955,1234662926,13129
1956,1234622646,15604
1957,1234631826,5413
1958,1234624833,13151
1959,1234662098,12078
1960,1234631568,6051
1961,1234597764,12683
1962,1234603347,5262
1963,1234600923,18060
1964,1234632765,5564
1965,1234570607,18215
1966,1234619495,17732
1967,1234587281,18891
1968,1234573209,19747
1969,1234617074,6058
1970,1234607945,18610
1971,1234571806,10610
1972,1234571479,12755
1973,1234667578,9836
1974,1234630316,3462
1975,1234639585,9164
1976,1234668995,5352
1977,1234611885,2934
1978,1234582443,18189
1979,1234600903,5681
1980,1234577829,15425
1981,1234578258,6315
1982,1234578338,15386
1983,1234590251,15797
1984,1234632639,18415
1985,1234596339,18247
1986,1234642035,3903
1987,1234584991,16284
1988,1234652978,18718
1989,1234609790,2085
1990,1234600676,6206
1991,1234641621,4819
1992,1234643414,3528
1993,1234620801,6350
1994,1234595370,19944
1995,1234579666,10729
1996,1234633327,6403
1997,1234636642,6819
1998,1234577023,6420
1999,1234619633,11263
2000,1234663181,4353
2001,1234578733,12567
2002,1234581581,8590
2003,1234635798,6501
2004,1234600602,12232
2005,1234643705,10864
2006,1234632886,9936
2007,1234642887,2925
2008,1234594332,5096
2009,1234596030,12214
2010,1234603981,18026
2011,1234576202,7270
2012,1234573961,17935
2013,1234569147,8545
2014,1234641397,16083
2015,1234621708,18104
2016,1234611453,14207
2017,1234585565,11575
2018,1234586629,17341
2019,1234659160,9277
2020,1234668921,16569
2021,1234570227,11025
2022,1234568768,18542
2023,1234576101,17747
2024,1234620855,13734
2025,1234631408,4466
2026,1234637055,10128
2027,1234653069,19231
2028,1234597294,5787
2029,1234582849,12426
2030,1234649939,16552
2031,1234568760,17964
2032,1234646139,4081
2033,1234662131,12217
2034,1234639290,13057
2035,1234590511,5865
2036,1234647757,4554
2037,1234658646,17782
2038,1234588256,19185
2039,1234624458,4735
2040,1234589999,6754
2041,1234593179,12612
2042,1234593946,16662
2043,1234665600,12758
2044,1234624246,17883
2045,1234605020,8160
