cid,reportno,isguilty
50403,1874,0
6138,1875,0
24196,1876,0
51332,1877,0
18487,1878,0
95191,1879,1
25014,1880,0
24473,1881,1
74541,1882,1
59567,1883,1
48129,1884,0
65452,1885,1
26610,1886,1
48943,1887,0
92813,1888,0
81109,1889,0
45427,1890,0
38820,1891,1
11522,1892,0
48615,1893,0
60722,1894,0
50654,1895,1
88108,1896,1
22708,1897,0
31,1898,0
71567,1899,0
16140,1900,1
76053,1901,1
25906,1902,1
18777,1903,0
49490,1904,1
5466,1905,1
55298,1906,1
82043,1907,0
78227,1908,0
63954,1909,1
22092,1910,0
75756,1911,0
87995,1912,1
19459,1913,1
49384,1914,0
19377,1915,1
33398,1916,1
39328,1917,0
46502,1918,1
87736,1919,1
14669,1920,1
19706,1921,1
55191,1922,0
69255,1923,0
45048,1924,1
83155,1925,1
13816,1926,1
95182,1927,1
44077,1928,0
36173,1929,0
94663,1930,1
67115,1931,1
7716,1932,1
21854,1933,1
49965,1934,0
24263,1935,1
8623,1936,1
61173,1937,1
16187,1938,1
69653,1939,0
9553,1940,0
78131,1941,0
60933,1942,1
26860,1943,0
21655,1944,0
12199,1945,1
91840,1946,0
38175,1947,1
46705,1948,1
7330,1949,1
23810,1950,1
45737,1951,0
55596,1952,1
1669,1953,0
52058,1954,0
6140,1955,0
30662,1956,0
49378,1957,1
65555,1958,1
52133,1959,0
40417,1960,0
41058,1961,1
60235,1962,0
32123,1963,1
31752,1964,1
83579,1965,0
78492,1966,1
91532,1967,0
93,1968,1
28299,1969,1
19333,1970,1
31169,1971,1
71854,1972,1
99486,1973,0
15266,1974,0
20540,1975,0
35862,1976,0
58953,1977,0
65414,1978,1
48754,1979,1
67017,1980,0
32538,1981,0
47823,1982,1
12342,1983,0
33505,1984,1
70926,1985,1
91707,1986,0
24885,1987,1
90896,1988,1
37972,1989,0
48489,1990,1
62767,1991,0
25052,1992,1
49883,1993,1
84966,1994,1
19213,1995,0
39185,1996,0
48300,1997,1
49971,1998,1
57144,1999,0
28731,2000,1
100153,2001,1
59041,2002,1
75843,2003,1
4163,2004,1
48221,2005,0
78639,2006,1
20227,2007,0
71839,2008,0
34184,2009,0
37411,2010,1
18922,2011,1
84300,2012,0
12321,2013,0
58035,2014,1
60405,2015,1
84243,2016,1
30840,2017,0
51462,2018,0
56047,2019,1
83985,2020,1
14606,2021,0
23018,2022,1
59872,2023,0
36087,2024,0
36457,2025,0
92457,2026,0
17867,2027,1
57312,2028,1
52515,2029,0
82556,2030,1
83216,2031,0
13052,2032,0
61853,2033,1
59752,2034,1
46224,2035,1
28182,2036,0
73490,2037,1
89238,2038,0
17144,2039,1
24337,2040,0
72858,2041,1
82592,2042,1
5084,2043,1
80807,2044,0
78282,2045,1
16873,2046,1
27893,2047,0
11952,2048,0
59269,2049,0
56230,2050,0
95443,2051,1
98575,2052,0
67676,2053,0
30479,2054,0
26181,2055,1
82369,2056,0
72072,2057,0
71120,2058,0
21002,2059,1
59953,2060,1
31676,2061,0
71382,2062,0
73987,2063,0
37325,2064,1
64766,2065,0
85586,2066,0
83718,2067,1
67049,2068,0
35208,2069,1
70989,2070,1
12112,2071,1
17083,2072,1
38879,2073,1
66929,2074,0
60554,2075,0
33729,2076,1
34586,2077,0
44040,2078,1
10708,2079,0
12541,2080,1
39081,2081,0
69852,2082,1
7633,2083,0
97145,2084,0
75950,2085,1
10740,2086,0
9162,2087,1
34244,2088,0
49654,2089,0
25009,2090,0
70775,2091,1
90294,2092,1
51171,2093,1
14167,2094,1
46816,2095,1
74342,2096,1
7589,2097,1
56930,2098,0
9940,2099,1
29197,2100,1
4033,2101,0
44330,2102,0
33524,2103,1
45985,2104,1
98166,2105,0
3609,2106,0
7991,2107,1
60259,2108,1
80953,2109,0
79487,2110,1
75918,2111,0
38622,2112,0
23929,2113,0
10691,2114,1
75348,2115,1
43633,2116,0
53695,2117,0
62705,2118,1
98558,2119,0
98621,2120,1
10404,2121,0
79667,2122,1
18475,2123,0
3803,2124,1
50246,2125,0
60579,2126,0
82829,2127,0
32228,2128,0
9816,2129,1
60197,2130,0
48959,2131,0
50012,2132,0
55761,2133,1
15990,2134,1
57549,2135,1
72933,2136,1
95655,2137,0
72136,2138,0
9728,2139,1
22006,2140,0
57507,2141,1
3636,2142,1
97178,2143,1
41190,2144,0
1088,2145,0
41549,2146,1
11882,2147,1
79053,2148,0
85877,2149,1
2185,2150,1
83242,2151,0
77901,2152,0
21014,2153,1
78339,2154,0
892,2155,1
50397,2156,1
18320,2157,1
85622,2158,0
6175,2159,0
77630,2160,1
81332,2161,0
63724,2162,0
39522,2163,0
66618,2164,1
96266,2165,0
71353,2166,0
45790,2167,1
19789,2168,1
41464,2169,0
47927,2170,0
100397,2171,0
44969,2172,0
34211,2173,1
61241,2174,1
91461,2175,1
8234,2176,0
1679,2177,0
4956,2178,0
97150,2179,1
21287,2180,1
33427,2181,1
89872,2182,1
24780,2183,0
27551,2184,1
24546,2185,1
28892,2186,1
37441,2187,0
33022,2188,0
31958,2189,1
99247,2190,1
4508,2191,0
11258,2192,0
45617,2193,0
61333,2194,1
50916,2195,1
93227,2196,1
36472,2197,0
55233,2198,1
54535,2199,1
80653,2200,0
48602,2201,1
14643,2202,0
27305,2203,0
13665,2204,0
69541,2205,1
4606,2206,1
66271,2207,1
67308,2208,1
32403,2209,0
22825,2210,0
66150,2211,1
8238,2212,1
38950,2213,1
44976,2214,0
95847,2215,1
91545,2216,1
44148,2217,1
44522,2218,0
93928,2219,1
10495,2220,1
83746,2221,0
94827,2222,1
74715,2223,0
92149,2224,1
53951,2225,1
42022,2226,1
98286,2227,1
97539,2228,1
52909,2229,0
95546,2230,1
54553,2231,0
60336,2232,1
48416,2233,0
91747,2234,0
41032,2235,0
99306,2236,0
75516,2237,0
22464,2238,1
74857,2239,1
35674,2240,0
83709,2241,0
56396,2242,1
5550,2243,0
30764,2244,0
94349,2245,0
72592,2246,0
53283,2247,1
13242,2248,0
64098,2249,0
98205,2250,0
10105,2251,1
99580,2252,0
62120,2253,0
30020,2254,0
42596,2255,0
26169,2256,0
10595,2257,0
24774,2258,1
24949,2259,0
79900,2260,0
18244,2261,1
29707,2262,0
35042,2263,0
31384,2264,0
82580,2265,1
71226,2266,1
72618,2267,1
28993,2268,0
76233,2269,0
20805,2270,1
25864,2271,1
95546,2272,0
60105,2273,0
30585,2274,0
3048,2275,0
87396,2276,0
55883,2277,0
49363,2278,0
100308,2279,0
71795,2280,0
94965,2281,0
4912,2282,0
19878,2283,1
67269,2284,0
79981,2285,0
40094,2286,0
66160,2287,1
48941,2288,0
90456,2289,1
24064,2290,1
95145,2291,0
46363,2292,1
97931,2293,0
97282,2294,0
12389,2295,1
84626,2296,1
31341,2297,0
82657,2298,0
23062,2299,1
2974,2300,0
94388,2301,0
57348,2302,1
43438,2303,0
49387,2304,1
42843,2305,1
97851,2306,1
84630,2307,1
34291,2308,0
66386,2309,1
98030,2310,0
21916,2311,0
15677,2312,1
39498,2313,1
29460,2314,1
41209,2315,1
4481,2316,1
44596,2317,0
57787,2318,1
52617,2319,0
70645,2320,0
59771,2321,0
11380,2322,0
53811,2323,0
64962,2324,1
94428,2325,0
75845,2326,1
87784,2327,1
20784,2328,0
6215,2329,0
63586,2330,0
67629,2331,1
13498,2332,1
38617,2333,0
3382,2334,1
68426,2335,1
14508,2336,0
100490,2337,0
7076,2338,0
63337,2339,0
77965,2340,0
100484,2341,0
20399,2342,0
6433,2343,1
54802,2344,0
11703,2345,1
48139,2346,0
87785,2347,0
24083,2348,1
99293,2349,0
59938,2350,0
31200,2351,1
69352,2352,0
54965,2353,0
34844,2354,1
43823,2355,0
63542,2356,1
55880,2357,0
73367,2358,0
31319,2359,1
39698,2360,0
46448,2361,1
49978,2362,1
95426,2363,1
76925,2364,0
22649,2365,0
50633,2366,1
15235,2367,1
49391,2368,1
2265,2369,1
58376,2370,1
48953,2371,1
56287,2372,1
73446,2373,1
3336,2374,0
38211,2375,1
82070,2376,0
30804,2377,1
98169,2378,1
39872,2379,0
7309,2380,0
6859,2381,1
74025,2382,0
64523,2383,1
80145,2384,1
3699,2385,0
4052,2386,0
962,2387,0
41981,2388,1
75236,2389,1
98594,2390,0
2829,2391,0
42016,2392,0
75491,2393,1
66655,2394,1
99352,2395,1
14412,2396,1
29798,2397,0
63943,2398,1
62856,2399,0
60342,2400,0
19812,2401,0
4997,2402,1
57472,2403,0
7506,2404,0
24631,2405,1
54319,2406,0
95337,2407,0
28932,2408,1
60386,2409,0
52111,2410,0
85472,2411,0
48964,2412,0
43785,2413,1
97992,2414,0
87422,2415,0
99463,2416,1
14802,2417,1
4870,2418,1
59810,2419,0
97096,2420,1
93810,2421,0
95660,2422,1
96109,2423,1
36158,2424,1
47843,2425,1
59516,2426,1
2689,2427,1
45734,2428,1
75703,2429,0
95440,2430,0
94485,2431,0
33170,2432,0
52943,2433,0
40988,2434,0
43198,2435,0
1230,2436,0
26243,2437,1
83864,2438,1
97562,2439,1
39276,2440,1
2179,2441,1
13068,2442,1
71908,2443,1
67063,2444,0
56148,2445,1
59971,2446,1
76251,2447,1
79812,2448,1
18850,2449,0
53464,2450,1
72370,2451,0
57285,2452,1
61319,2453,1
28769,2454,0
98267,2455,0
77307,2456,1
23276,2457,0
55306,2458,0
17969,2459,0
67250,2460,0
14110,2461,0
25515,2462,0
12780,2463,1
27061,2464,0
32616,2465,1
4728,2466,1
61881,2467,0
88747,2468,0
85752,2469,1
54921,2470,0
18593,2471,1
62533,2472,0
15360,2473,1
25207,2474,1
14288,2475,1
67182,2476,1
78697,2477,1
34392,2478,0
93075,2479,1
787,2480,0
76408,2481,0
59913,2482,1
28014,2483,0
65939,2484,1
34322,2485,0
61122,2486,0
78027,2487,1
76929,2488,1
12322,2489,0
88926,2490,1
62461,2491,1
88162,2492,1
37104,2493,0
99029,2494,0
23604,2495,1
92873,2496,1
85192,2497,1
34205,2498,0
60218,2499,0
2905,2500,0
10109,2501,1
2888,2502,0
57969,2503,0
38129,2504,1
69792,2505,0
41480,2506,1
31077,2507,0
7309,2508,0
15899,2509,0
15838,2510,0
50298,2511,1
79071,2512,0
39658,2513,1
65961,2514,1
41411,2515,1
46661,2516,1
60094,2517,0
59796,2518,0
24014,2519,0
92533,2520,0
32662,2521,1
8489,2522,0
56621,2523,1
13383,2524,0
89524,2525,0
30529,2526,1
88557,2527,1
58154,2528,1
85822,2529,1
4744,2530,0
88257,2531,0
85697,2532,0
87583,2533,1
66638,2534,1
10337,2535,1
96709,2536,0
49588,2537,0
9100,2538,0
51081,2539,1
19063,2540,1
31165,2541,0
20293,2542,0
30554,2543,1
78332,2544,0
17820,2545,1
100434,2546,0
80902,2547,0
60854,2548,1
1287,2549,1
92340,2550,0
24233,2551,0
11643,2552,1
4638,2553,1
77471,2554,1
25671,2555,1
52261,2556,1
79016,2557,1
52344,2558,0
40964,2559,1
61589,2560,0
57379,2561,1
18297,2562,1
10038,2563,0
54096,2564,1
37952,2565,1
92623,2566,0
94661,2567,1
81723,2568,0
80260,2569,1
73532,2570,1
65177,2571,0
68312,2572,0
72115,2573,0
37913,2574,1
100158,2575,1
42313,2576,1
31149,2577,0
98909,2578,1
91844,2579,1
51732,2580,1
81555,2581,0
71883,2582,0
79060,2583,0
98399,2584,1
77906,2585,1
36410,2586,0
84496,2587,1
16806,2588,1
16526,2589,0
29456,2590,1
2316,2591,0
54041,2592,0
53940,2593,1
29304,2594,1
8549,2595,0
32506,2596,0
76755,2597,1
44911,2598,1
11344,2599,1
85555,2600,1
22834,2601,0
51663,2602,0
11197,2603,0
3209,2604,0
41184,2605,1
57914,2606,1
77257,2607,0
71981,2608,0
5197,2609,0
77246,2610,0
73221,2611,0
75870,2612,0
14729,2613,0
92987,2614,0
23538,2615,1
2255,2616,0
22383,2617,1
79976,2618,0
83069,2619,0
28207,2620,0
25402,2621,0
75442,2622,0
36341,2623,1
80141,2624,1
52785,2625,1
15299,2626,0
66755,2627,1
97786,2628,1
85413,2629,1
97166,2630,0
56050,2631,0
28322,2632,0
2311,2633,1
26194,2634,0
100428,2635,0
88907,2636,0
53325,2637,1
47652,2638,0
69126,2639,0
91945,2640,0
48067,2641,1
95473,2642,0
76982,2643,1
29220,2644,0
87766,2645,1
5797,2646,0
70390,2647,0
69933,2648,0
39486,2649,1
4517,2650,0
44327,2651,1
57802,2652,0
4288,2653,0
7215,2654,1
45916,2655,1
67435,2656,0
31948,2657,0
62384,2658,1
17182,2659,0
60076,2660,0
76371,2661,0
71010,2662,1
3651,2663,1
66650,2664,1
34697,2665,1
1833,2666,0
86800,2667,1
69529,2668,0
89495,2669,1
67844,2670,0
53412,2671,0
83901,2672,0
92847,2673,1
33179,2674,0
31502,2675,0
90292,2676,0
61135,2677,0
89739,2678,1
94080,2679,0
81947,2680,1
65698,2681,0
23978,2682,1
71610,2683,0
27710,2684,1
51241,2685,0
17934,2686,0
33362,2687,0
56512,2688,0
44982,2689,0
90162,2690,0
53199,2691,1
57293,2692,0
35599,2693,1
34534,2694,0
92763,2695,0
4418,2696,0
30567,2697,0
62904,2698,1
30780,2699,1
81165,2700,1
99702,2701,0
85041,2702,1
19566,2703,0
80414,2704,1
86413,2705,0
16420,2706,1
33940,2707,0
88537,2708,0
82724,2709,0
50200,2710,0
46183,2711,0
46924,2712,0
43313,2713,1
70982,2714,0
61234,2715,0
24820,2716,0
72600,2717,0
41548,2718,1
12106,2719,0
3388,2720,0
13464,2721,1
7944,2722,1
90250,2723,0
21812,2724,1
81891,2725,1
3131,2726,1
39950,2727,0
16830,2728,1
100316,2729,0
10293,2730,0
39954,2731,1
40446,2732,0
49498,2733,0
3192,2734,1
45986,2735,0
78426,2736,1
8590,2737,0
53083,2738,0
46239,2739,0
96713,2740,0
1083,2741,0
84285,2742,1
47254,2743,1
24563,2744,1
63044,2745,0
29079,2746,1
37966,2747,1
69952,2748,1
45633,2749,1
3135,2750,1
43437,2751,0
42082,2752,0
80916,2753,0
10863,2754,0
43519,2755,0
54652,2756,1
79744,2757,0
16988,2758,1
86528,2759,0
31956,2760,0
47668,2761,0
24266,2762,0
81843,2763,1
51542,2764,1
90078,2765,1
57737,2766,1
75392,2767,1
93954,2768,0
29785,2769,1
14501,2770,0
64252,2771,1
18741,2772,1
51418,2773,1
71567,2774,0
26339,2775,1
45528,2776,0
35808,2777,0
93033,2778,0
96045,2779,0
93411,2780,1
12393,2781,1
33151,2782,0
19418,2783,0
17675,2784,1
31089,2785,1
37945,2786,1
37644,2787,1
52509,2788,0
68046,2789,1
3967,2790,1
20575,2791,0
65337,2792,1
59914,2793,1
88638,2794,0
71575,2795,0
74359,2796,0
30443,2797,0
66962,2798,1
79791,2799,1
68539,2800,1
97764,2801,0
97362,2802,0
49612,2803,0
36052,2804,1
55136,2805,1
79104,2806,1
20733,2807,1
13695,2808,0
12500,2809,1
9437,2810,1
43805,2811,1
25165,2812,1
12657,2813,0
79217,2814,1
56065,2815,1
97180,2816,0
73357,2817,1
71931,2818,0
9419,2819,1
3292,2820,0
62838,2821,1
95428,2822,0
48688,2823,1
50810,2824,1
44164,2825,0
10689,2826,0
91932,2827,0
26556,2828,1
48420,2829,1
86181,2830,0
89325,2831,1
86911,2832,0
87015,2833,0
31468,2834,0
41510,2835,0
75731,2836,0
81537,2837,0
72360,2838,1
23331,2839,0
99813,2840,1
75802,2841,1
24835,2842,1
14250,2843,1
47521,2844,0
50346,2845,0
28712,2846,0
80181,2847,1
1996,2848,1
38904,2849,1
87681,2850,1
67976,2851,0
60149,2852,1
85349,2853,0
70029,2854,0
80389,2855,0
25467,2856,0
3050,2857,1
7289,2858,1
46440,2859,1
20115,2860,0
29089,2861,1
59458,2862,1
41495,2863,1
87771,2864,0
17996,2865,0
42808,2866,1
51982,2867,0
63720,2868,0
93591,2869,1
12663,2870,1
48791,2871,0
92862,2872,0
7206,2873,1
79185,2874,0
71763,2875,1
48177,2876,1
39132,2877,0
41741,2878,0
51353,2879,0
21441,2880,0
81398,2881,0
97242,2882,0
57751,2883,1
27795,2884,0
46537,2885,0
97545,2886,1
2238,2887,0
41673,2888,0
60410,2889,1
42934,2890,1
89445,2891,0
28151,2892,0
99578,2893,1
27874,2894,1
55083,2895,1
75497,2896,1
99505,2897,0
3205,2898,0
45453,2899,0
70411,2900,1
39013,2901,0
13022,2902,0
79912,2903,0
40213,2904,0
55400,2905,0
60919,2906,0
88496,2907,1
37350,2908,1
9430,2909,0
24095,2910,0
82594,2911,0
27902,2912,0
619,2913,0
61131,2914,1
20427,2915,1
59039,2916,0
77952,2917,0
21881,2918,0
94950,2919,0
80983,2920,1
69488,2921,0
30064,2922,1
43261,2923,1
42210,2924,1
21096,2925,0
25739,2926,1
2679,2927,1
50393,2928,1
22885,2929,1
8629,2930,1
78711,2931,1
66439,2932,1
71478,2933,1
18654,2934,0
31590,2935,1
33693,2936,1
71557,2937,1
51462,2938,0
61014,2939,1
31960,2940,1
64171,2941,0
61035,2942,0
52267,2943,0
39674,2944,0
36845,2945,1
8946,2946,0
84217,2947,0
78698,2948,0
95095,2949,0
28961,2950,1
39447,2951,0
62850,2952,0
8643,2953,1
99222,2954,1
61901,2955,0
63123,2956,0
45638,2957,1
40131,2958,0
87981,2959,1
25809,2960,1
78839,2961,0
28383,2962,1
13852,2963,0
74975,2964,1
7118,2965,0
50941,2966,1
8499,2967,1
33127,2968,1
25221,2969,1
40759,2970,1
55455,2971,0
98685,2972,1
36482,2973,1
97778,2974,0
1036,2975,1
41716,2976,1
1449,2977,1
82602,2978,0
27060,2979,1
60010,2980,1
59422,2981,0
51639,2982,0
15667,2983,0
4315,2984,0
11946,2985,0
90125,2986,1
47640,2987,1
46858,2988,0
62261,2989,1
31040,2990,1
77812,2991,1
2748,2992,0
77959,2993,1
81332,2994,1
80792,2995,1
63696,2996,1
85880,2997,1
67318,2998,0
51162,2999,0
4783,3000,1
31293,3001,1
79381,3002,0
77353,3003,1
35706,3004,0
4335,3005,1
72824,3006,1
80152,3007,1
23847,3008,0
2839,3009,0
52546,3010,1
4104,3011,0
40927,3012,1
42519,3013,1
86311,3014,1
84075,3015,0
22233,3016,1
47775,3017,0
38256,3018,1
52828,3019,1
55934,3020,1
17778,3021,0
19944,3022,0
88036,3023,0
4853,3024,1
79652,3025,1
40631,3026,1
52571,3027,1
26634,3028,1
12937,3029,1
46659,3030,0
85308,3031,0
29235,3032,0
60981,3033,1
35809,3034,1
75608,3035,0
71400,3036,1
84166,3037,1
81350,3038,0
89770,3039,1
18489,3040,1
76167,3041,0
14664,3042,0
21028,3043,1
31869,3044,0
61852,3045,1
6909,3046,0
13270,3047,1
46848,3048,0
99289,3049,1
41889,3050,0
58406,3051,0
88532,3052,0
8783,3053,0
4841,3054,0
14591,3055,1
55718,3056,0
66452,3057,0
21895,3058,1
56117,3059,1
29113,3060,1
32510,3061,1
16376,3062,0
1788,3063,1
75470,3064,0
9282,3065,1
16752,3066,1
86843,3067,0
70937,3068,1
39699,3069,0
76054,3070,1
53423,3071,1
85115,3072,0
72371,3073,1
22910,3074,1
35122,3075,1
99995,3076,0
37651,3077,1
88758,3078,0
98916,3079,1
96958,3080,0
61153,3081,0
66443,3082,0
70895,3083,0
9540,3084,1
58148,3085,1
49189,3086,1
33537,3087,0
89157,3088,1
25357,3089,1
60004,3090,1
53822,3091,0
98460,3092,0
88059,3093,0
21029,3094,0
81703,3095,0
98701,3096,0
22385,3097,0
22602,3098,0
84586,3099,1
64724,3100,1
31297,3101,0
99802,3102,1
81487,3103,1
91710,3104,1
65007,3105,1
99058,3106,1
80902,3107,0
5626,3108,0
6289,3109,1
28463,3110,1
68694,3111,1
35384,3112,1
26819,3113,0
75938,3114,1
79455,3115,0
78925,3116,1
38018,3117,1
17796,3118,0
19661,3119,1
33170,3120,0
86987,3121,0
9653,3122,0
57978,3123,1
43897,3124,1
85854,3125,1
93582,3126,0
7960,3127,1
18271,3128,0
3885,3129,0
92463,3130,0
69856,3131,0
26244,3132,0
54670,3133,0
99875,3134,0
68031,3135,0
42506,3136,1
73237,3137,1
648,3138,1
71889,3139,0
64606,3140,0
33392,3141,0
50586,3142,1
99989,3143,0
24344,3144,1
67396,3145,1
98147,3146,1
70715,3147,0
8092,3148,1
34138,3149,0
48339,3150,0
44153,3151,1
54136,3152,0
48063,3153,0
47601,3154,0
95722,3155,0
52534,3156,0
96884,3157,0
27784,3158,1
87897,3159,1
2134,3160,1
52156,3161,0
43888,3162,1
6110,3163,1
69202,3164,0
18472,3165,1
49319,3166,0
98195,3167,1
1034,3168,0
6782,3169,0
89173,3170,1
36641,3171,1
75566,3172,1
85821,3173,0
29666,3174,0
43381,3175,1
50586,3176,1
5266,3177,0
61088,3178,0
93412,3179,1
85498,3180,0
58085,3181,0
97370,3182,0
2946,3183,0
51829,3184,0
42783,3185,1
8453,3186,0
66686,3187,0
25232,3188,1
3496,3189,0
40328,3190,1
85718,3191,1
94486,3192,1
68568,3193,1
16103,3194,1
28380,3195,1
79536,3196,1
43101,3197,1
28249,3198,1
49589,3199,1
46028,3200,0
60662,3201,1
96524,3202,1
48799,3203,0
33896,3204,0
73119,3205,1
48782,3206,1
25744,3207,1
48925,3208,0
74638,3209,0
76194,3210,0
46989,3211,0
40568,3212,0
57344,3213,0
25015,3214,1
50263,3215,0
97404,3216,1
12394,3217,0
66810,3218,0
24422,3219,1
41109,3220,0
20488,3221,1
36244,3222,1
86881,3223,1
73951,3224,0
72239,3225,0
16967,3226,0
80655,3227,0
32773,3228,0
71394,3229,0
91889,3230,0
79206,3231,0
87288,3232,0
53995,3233,1
5675,3234,0
46416,3235,1
78092,3236,0
7379,3237,0
91723,3238,0
77736,3239,1
61667,3240,0
12228,3241,1
51107,3242,0
42801,3243,0
89141,3244,1
80301,3245,0
50670,3246,1
60124,3247,1
31501,3248,0
94869,3249,1
29657,3250,0
99905,3251,1
36164,3252,0
74087,3253,0
51981,3254,0
9126,3255,0
59597,3256,0
67077,3257,1
98753,3258,0
49990,3259,1
16899,3260,0
50516,3261,1
39593,3262,1
57726,3263,1
79326,3264,0
3897,3265,0
94353,3266,0
13760,3267,0
74242,3268,1
5003,3269,1
42604,3270,0
10025,3271,1
39413,3272,0
59043,3273,0
80721,3274,0
25066,3275,1
19691,3276,1
48616,3277,0
23239,3278,1
41760,3279,0
48620,3280,0
34213,3281,0
3453,3282,1
49942,3283,1
60270,3284,0
30462,3285,1
41193,3286,1
554,3287,1
81451,3288,1
37223,3289,0
77871,3290,0
25362,3291,0
53245,3292,1
91487,3293,0
12761,3294,1
85764,3295,0
51675,3296,0
83992,3297,1
80253,3298,0
1053,3299,0
35220,3300,0
26559,3301,0
74661,3302,0
13283,3303,1
96492,3304,0
99907,3305,1
4913,3306,1
20949,3307,0
81134,3308,0
82429,3309,0
43355,3310,1
45479,3311,0
54670,3312,1
20516,3313,1
79187,3314,0
27854,3315,0
72442,3316,0
